岱山,2012-1-1,多云,9℃～4℃,北风5-6级/北风4-5级
岱山,2012-1-2,多云,9℃,北风4-5级
岱山,2012-1-3,阴,8℃～2℃,北风5-6级/西北风6-7级
岱山,2012-1-4,多云,5℃～2℃,北风6-7级/北风5-6级
岱山,2012-1-5,阴,6℃～3℃,北风4～5级
岱山,2012-1-6,阴,8℃～5℃,北风4～5级
岱山,2012-1-7,阴,9℃～6℃,东北风4～5级
岱山,2012-1-8,阴,10℃～7℃,东北风4～5级
岱山,2012-1-9,小雨,10℃～7℃,东北风4～5级
岱山,2012-1-10,小雨,8℃～4℃,东北风4～5级
岱山,2012-1-11,小雨,7℃～3℃,北风5～6级
岱山,2012-1-14,中雨,8℃～6℃,东北风4-5级
岱山,2012-1-15,小到中雨转小雨,8℃～6℃,东北风4-5级
岱山,2012-1-16,小雨转多云,9℃～6℃,东北风4-5级
岱山,2012-1-17,多云转阴,10℃～8℃,东北风4-5级
岱山,2012-1-18,小雨,10℃～8℃,东北风4-5级
岱山,2012-1-19,小雨转中雨,11℃～7℃,东北风4-5级/北风4-5级
岱山,2012-1-20,阴转小雨,8℃～6℃,北风5-6级
岱山,2012-1-21,小雨转雨夹雪,8℃～3℃,北风6-7级
岱山,2012-1-22,雨夹雪转小雪,5℃～2℃,北风6-7级
岱山,2012-1-23,阴,3℃～1℃,北风5-6级/北风4-5级
岱山,2012-1-24,雨夹雪,3℃～1℃,北风5-6级
岱山,2012-1-25,多云,4℃～1℃,北风5-6级
岱山,2012-1-26,多云,5℃～3℃,北风4-5级
岱山,2012-1-27,阴,7℃,北风4-5级
岱山,2012-1-28,小雨,5℃,东北风5-6级
岱山,2012-1-29,小雨,8℃～3℃,东北风5-6级
岱山,2012-1-30,阴,7℃～2℃,北风5-6级/北风4-5级
岱山,2012-1-31,多云转晴,7℃～1℃,北风4-5级
岱山,2012-2-1,多云,8℃～-1℃,北风5-6级
岱山,2012-2-2,多云,2℃～-2℃,北风5-6级/北风4-5级
岱山,2012-2-3,多云,5℃～0℃,东北风4-5级/东南风4-5级
岱山,2012-2-4,多云转小雨,8℃～6℃,东南风4-5级
岱山,2012-2-5,阴转小雨,10℃～4℃,东北风4-5级/东南风4-5级
岱山,2012-2-6,中雨转雨夹雪,8℃～2℃,北风6-7级
岱山,2012-2-7,小雪转多云,3℃～0℃,北风6-7级/北风5-6级
岱山,2012-2-8,晴,-1℃,北风4-5级
岱山,2012-2-9,多云转阴,6℃～2℃,东北风4-5级
岱山,2012-2-10,小雨,6℃～4℃,东北风4-5级
岱山,2012-2-11,阴,7℃～6℃,东北风4-5级
岱山,2012-2-12,小雨,7℃,东南风4-5级
岱山,2012-2-13,小雨,10℃～6℃,北风4-5级
岱山,2012-2-14,小雨转小到中雨,10℃～4℃,北风4-5级/北风5-6级
岱山,2012-2-15,小到中雨转小雨,7℃～2℃,北风6-7级
岱山,2012-2-16,小雨转阴,5℃～1℃,北风5-6级
岱山,2012-2-17,多云,5℃～0℃,北风5-6级/北风4-5级
岱山,2012-2-18,多云转阴,5℃～1℃,北风4-5级
岱山,2012-2-19,阴,5℃,北风4-5级
岱山,2012-2-20,小雨,8℃,东南风4-5级
岱山,2012-2-21,小到中雨,9℃,北风4-5级
岱山,2012-2-22,小到中雨转中雨,15℃～6℃,东南风4-5级
岱山,2012-2-23,小到中雨转阴,9℃～4℃,北风5-6级
岱山,2012-2-24,小雨转阴,7℃～3℃,北风4～5级
岱山,2012-2-25,阴转小雨,6℃～3℃,北风5～6级
岱山,2012-2-26,小雨,5℃～3℃,北风5～6级
岱山,2012-2-27,阴转小雨,7℃～4℃,北风4-5级
岱山,2012-2-28,小雨转阴,7℃～5℃,东北风4～5级
岱山,2012-2-29,小雨,6℃,东风4-5级
岱山,2012-3-1,小雨转中雨,11℃～5℃,东风4-5级/东北风5-6级
岱山,2012-3-2,中雨转阵雨,7℃～6℃,东北风5-6级/东北风4-5级
岱山,2012-3-3,中雨,8℃～6℃,东北风4～5级
岱山,2012-3-4,小雨-中雨转中雨,9℃～6℃,东南风4～5级
岱山,2012-3-5,大雨-暴雨转小雨,8℃～6℃,北风4～5级
岱山,2012-3-6,阴转小雨,9℃～5℃,北风4～5级
岱山,2012-3-7,小雨-中雨转中雨,7℃～4℃,东北风4～5级
岱山,2012-3-8,中雨,6℃～4℃,北风5～6级
岱山,2012-3-9,小雨,6℃～3℃,北风5～6级
岱山,2012-3-10,多云,9℃～3℃,北风4～5级
岱山,2012-3-11,多云转阴,8℃～3℃,北风5～6级
岱山,2012-3-12,晴,7℃～2℃,北风4～5级
岱山,2012-3-13,晴,8℃～6℃,东风4～5级
岱山,2012-3-14,多云转小雨,12℃～8℃,东南风4～5级
岱山,2012-3-15,中雨转阵雨,10℃～8℃,东南风5～6级
岱山,2012-3-16,阴,17℃～11℃,西北风4～5级
岱山,2012-3-17,阵雨,13℃～7℃,东北风4～5级
岱山,2012-3-18,阵雨,9℃～6℃,北风5～6级
岱山,2012-3-19,小雨-中雨转小雨,11℃～5℃,东北风4～5级
岱山,2012-3-20,小雨转阴,8℃～5℃,北风4～5级
岱山,2012-3-21,晴,13℃～10℃,东南风5～6级
岱山,2012-3-22,多云转中雨,18℃～7℃,南风5～6级
岱山,2012-3-23,小雨-中雨转阴,12℃～5℃,西北风5～6级
岱山,2012-3-24,多云转晴,13℃～3℃,西北风5～6级
岱山,2012-3-25,晴,14℃～4℃,西北风4～5级
岱山,2012-3-26,晴,17℃～9℃,东南风4～5级
岱山,2012-3-27,晴转多云,19℃～10℃,南风4～5级
岱山,2012-3-28,晴,21℃～12℃,南风4～5级
岱山,2012-3-29,多云转阵雨,17℃～10℃,南风5～6级
岱山,2012-3-30,中雨转小雨-中雨,17℃～6℃,北风5～6级
岱山,2012-3-31,晴,16℃～6℃,西北风4～5级
岱山,2012-4-1,晴,17℃～10℃,南风5～6级
岱山,2012-4-2,多云转阵雨,19℃～9℃,南风5～6级
岱山,2012-4-3,多云转晴,16℃～7℃,西北风7～8级
岱山,2012-4-4,晴转多云,17℃～9℃,南风5～6级
岱山,2012-4-5,晴,18℃～9℃,西北风4～5级
岱山,2012-4-6,晴,18℃～11℃,南风4～5级
岱山,2012-4-7,晴,18℃～11℃,东南风4～5级
岱山,2012-4-8,多云转阵雨,17℃～12℃,南风5～6级
岱山,2012-4-9,小雨,15℃～13℃,南风4～5级
岱山,2012-4-10,阵雨转小雨-中雨,19℃～13℃,南风5～6级
岱山,2012-4-11,多云,19℃～11℃,北风5～6级
岱山,2012-4-12,阵雨转中雨,14℃～10℃,东南风4～5级
岱山,2012-4-13,阵雨转阴,13℃～9℃,东北风4～5级
岱山,2012-4-14,阴转阵雨,13℃～10℃,东北风4～5级
岱山,2012-4-15,阵雨,14℃～11℃,东南风4～5级
岱山,2012-4-16,晴,20℃～11℃,北风4～5级
岱山,2012-4-17,多云转阴,18℃～12℃,东南风4～5级
岱山,2012-4-18,阵雨转中雨,16℃～13℃,东南风5～6级
岱山,2012-4-19,小雨转多云,19℃～13℃,西北风4～5级
岱山,2012-4-20,阴转中雨,20℃～13℃,北风4～5级
岱山,2012-4-21,阵雨转多云,17℃～13℃,西北风5-6级/西北风4-5级
岱山,2012-4-22,晴,23℃～14℃,西南风4～5级
岱山,2012-4-23,多云,18℃,南风6-7级
岱山,2012-4-24,阵雨转中雨,21℃～15℃,南风7～8级
岱山,2012-4-25,多云,13℃,西北风5-6级
岱山,2012-4-26,晴,23℃～12℃,南风4～5级
岱山,2012-4-27,晴转多云,22℃～15℃,南风5～6级
岱山,2012-4-28,小雨,20℃～16℃,南风5～6级
岱山,2012-4-29,小雨,21℃～18℃,东南风5-6级/西北风4-5级
岱山,2012-4-30,小到中雨,16℃,东南风4-5级
岱山,2012-5-1,小雨转阴,20℃～15℃,北风4～5级
岱山,2012-5-2,阴转多云,21℃～16℃,西北风5-6级/北风4-5级
岱山,2012-5-3,晴转多云,23℃～16℃,北风5～6级
岱山,2012-5-4,晴,16℃,南风5-6级
岱山,2012-5-5,晴,27℃～16℃,南风5～6级
岱山,2012-5-6,晴,28℃～17℃,西南风5-6级/南风4-5级
岱山,2012-5-7,中到大雨,18℃,南风5-6级
岱山,2012-5-8,中雨转阴,22℃～17℃,南风5～6级
岱山,2012-5-9,阴转多云,22℃～15℃,东北风4～5级
岱山,2012-5-10,晴转多云,25℃～16℃,东北风4～5级
岱山,2012-5-11,多云,24℃～17℃,东南风4～5级
岱山,2012-5-12,多云转大雨-暴雨,23℃～17℃,东南风5～6级
岱山,2012-5-13,中雨转小雨,22℃～17℃,东南风6～7级
岱山,2012-5-14,小雨-中雨转中雨-大雨,23℃～16℃,西北风4～5级
岱山,2012-5-15,小雨转多云,24℃～17℃,北风4-5级/西南风4-5级
岱山,2012-5-16,多云,24℃～17℃,西南风4～5级
岱山,2012-5-17,晴,28℃～16℃,北风4-5级/东风4-5级
岱山,2012-5-18,晴转多云,25℃～17℃,东风4～5级
岱山,2012-5-19,中雨转小雨-中雨,21℃～16℃,东南风5～6级
岱山,2012-5-20,小雨转阴,21℃～16℃,东北风5～6级
岱山,2012-5-21,晴,23℃～17℃,东北风4～5级
岱山,2012-5-22,多云,23℃～18℃,东风4～5级
岱山,2012-5-23,阴转阵雨,24℃～19℃,东南风4～5级
岱山,2012-5-24,小雨转小雨-中雨,22℃～19℃,东南风4～5级
岱山,2012-5-25,小雨,21℃～18℃,北风4～5级
岱山,2012-5-26,阴转多云,22℃～18℃,东北风4～5级
岱山,2012-5-27,晴,24℃～18℃,东风4～5级
岱山,2012-5-28,晴转多云,26℃～18℃,东风4～5级
岱山,2012-5-29,大到暴雨,18℃,东南风5-6级
岱山,2012-5-30,大雨-暴雨转小雨,22℃～18℃,东风6～7级
岱山,2012-5-31,小雨转多云,22℃～19℃,东北风4～5级
岱山,2012-6-1,小雨,24℃～18℃,东北风4～5级
岱山,2012-6-2,小雨转阴,24℃～18℃,东北风4～5级
岱山,2012-6-3,多云,24℃～19℃,东北风4～5级
岱山,2012-6-4,阵雨转阴,24℃～20℃,东北风4～5级
岱山,2012-6-5,阴转多云,25℃～19℃,东北风4～5级
岱山,2012-6-6,多云转阵雨,26℃～21℃,东南风4～5级
岱山,2012-6-7,阵雨,26℃～22℃,南风4～5级
岱山,2012-6-8,阴,28℃～22℃,西南风4～5级
岱山,2012-6-9,多云,30℃～22℃,南风4～5级
岱山,2012-6-10,多云转阵雨,29℃～21℃,东南风4～5级
岱山,2012-6-11,阵雨转阴,26℃～20℃,东风4～5级
岱山,2012-6-12,多云,27℃～21℃,东北风4～5级
岱山,2012-6-13,晴,21℃,东南风4-5级
岱山,2012-6-14,多云转阴,26℃～22℃,东南风4～5级
岱山,2012-6-15,阴,25℃～22℃,北风4～5级
岱山,2012-6-16,阴,26℃～22℃,东北风4～5级
